Label,Message
0,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.
0,Goodmorning today i am late for  &lt;DECIMAL&gt; min.
0,"Have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. Have a great morning"
1,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870
1,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08718726970 NOW! Only 10p per min. BT-national-rate "
0,Send his number and give reply tomorrow morning for why you said that to him like that ok
0,Sorry de i went to shop.
0,Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..
0,Ay wana meet on sat?ü wkg on sat?
0,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)"
1,"Thanks for your ringtone order, ref number K718. Your mobile will be charged £4.50. Should your tone not arrive please call customer services on 09065069120"
0,Alright took the morphine. Back in yo.
0,Send me your resume:-)
0,have * good weekend.
0,Welp apparently he retired
0,Weightloss! No more girl friends. Make loads of money on ebay or something. And give thanks to God.
0,ALRITE HUNNY!WOT U UP 2 2NITE? DIDNT END UP GOIN DOWN TOWN JUS DA PUB INSTEAD! JUS CHILLIN AT DA MO IN ME BEDROOM!LOVE JEN XXX.
1,This is the 2nd time we have tried to contact u. U have won the £1450 prize to claim just call 09053750005 b4 310303. T&Cs/stop SMS 08718725756. 140ppm
1,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE"
0,O. Well uv causes mutations. Sunscreen is like essential thesedays
0,That seems unnecessarily hostile
1,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £150 prize. To collect is easy. Just call 09061743386 
0,We confirm eating at esplanade?
0,I place all ur points on e cultures module already.
0,Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate
0,"K will do, addie &amp; I are doing some art so I'll be here when you get home"
0,Today am going to college so am not able to atten the class.
0,Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.
0,U sick still can go shopping?
0,Where are the garage keys? They aren't on the bookshelf
0,CHEERS U TEX MECAUSE U WEREBORED! YEAH OKDEN HUNNY R UIN WK SAT?SOUNDS LIKEYOUR HAVIN GR8FUN J! KEEP UPDAT COUNTINLOTS OF LOVEME XXXXX.
0,I think it's all still in my car
0,"Sorry man, accidentally left my phone on silent last night and didn't check it til I got up"
0,You bad girl. I can still remember them
0,Ok...
0,For real tho this sucks. I can't even cook my whole electricity is out. And I'm hungry.
0,I notice you like looking in the shit mirror youre turning into a right freak
0,"Sorry to trouble u again. Can buy 4d for my dad again? 1405, 1680, 1843. All 2 big 1 small, sat n sun. Thanx."
0,Can do lor...
0,Can not use foreign stamps in this country.
0,No de.am seeing in online shop so that i asked.
0,Ok. C u then.
0,Good Morning my Dear Shijutta........... Have a great &amp; successful day.
0,What time do u get out?
0,Tell me something. Thats okay.
0,HELLO U.CALL WEN U FINISH WRK.I FANCY MEETIN UP WIV U ALL TONITE AS I NEED A BREAK FROM DABOOKS. DID 4 HRS LAST NITE+2 TODAY OF WRK!
1,"Dear Voucher Holder, To claim this weeks offer, at your PC please go to http://www.wtlp.co.uk/text. Ts&Cs apply."
0,You will be in the place of that man
0,The 2 oz guy is being kinda flaky but one friend is interested in picking up $ &lt;#&gt;  worth tonight if possible
0,Carry on not disturbing both of you
0,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy
0,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas
0,Ya very nice. . .be ready on thursday
0,Not directly behind... Abt 4 rows behind ü...
0,Also that chat was awesome but don't make it regular unless you can see her in person
0,I know a few people I can hit up and fuck to the yes
0,Oh great. I.ll disturb him more so that we can talk.
0,Ok lor wat time ü finish?
0,"Gumby's has a special where a  &lt;#&gt; "" cheese pizza is $2 so I know what we're doin tonight"
0,Our ride equally uneventful - not too many of those pesky cyclists around at that time of night ;).
0,Hey morning what you come to ask:-) pa...
0,Hey anyway i have to :-)
0,"Can meh? Thgt some will clash... Really ah, i dun mind... I dun seen to have lost any weight... Gee..."
0,Ok thanx...
0,Aight ill get on fb in a couple minutes
1,We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed
0,We r outside already.
0,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?"
0,Aiyo please ü got time meh.
0,"I'm outside islands, head towards hard rock and you'll run into me"
0,"I've not called you in a while. This is hoping it was l8r malaria and that you know that we miss you guys. I miss Bani big, so pls give her my love especially. Have a great day."
0,You unbelievable faglord
1,"U were outbid by simonwatson5120 on the Shinco DVD Plyr. 2 bid again, visit sms. ac/smsrewards 2 end bid notifications, reply END OUT"
0,Finally the match heading towards draw as your prediction.
1,"HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call"
0,Nothing just getting msgs by dis name wit different no's..
1,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth £33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk
0,Wait  &lt;#&gt;  min..
1,As a registered optin subscriber ur draw 4 £100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts
0,Mum not going robinson already.
1,"England v Macedonia - dont miss the goals/team news. Txt ur national team to 87077 eg ENGLAND to 87077 Try:WALES, SCOTLAND 4txt/ú1.20 POBOXox36504W45WQ 16+"
0,K..k..i'm also fine:)when will you complete the course?
0,Why de. You looking good only:-)..
0,I'm still looking for a car to buy. And have not gone 4the driving test yet.
0,"Babe! I fucking love you too !! You know? Fuck it was so good to hear your voice. I so need that. I crave it. I can't get enough. I adore you, Ahmad *kisses*"
0,Dunno lei ü all decide lor. How abt leona? Oops i tot ben is going n i msg him.
0,I was slept that time.you there?
0,No that just means you have a fat head
0,(You didn't hear it from me)
0,"Hello, my love. What are you doing? Did you get to that interview today? Are you you happy? Are you being a good boy? Do you think of me?Are you missing me ?"
0,No she didnt. I will search online and let you know.
0,make that 3! 4 fucks sake?! x
0,Yeah if we do have to get a random dude we need to change our info sheets to PARTY  &lt;#&gt; /7 NEVER STUDY just to be safe
0,Yup ok...
0,1Apple/Day=No Doctor. 1Tulsi Leaf/Day=No Cancer. 1Lemon/Day=No Fat. 1Cup Milk/day=No Bone Problms 3 Litres Watr/Day=No Diseases Snd ths 2 Whom U Care..:-)
0,Don no da:)whats you plan?
0,"Fuuuuck I need to stop sleepin, sup"
1,08714712388 between 10am-7pm Cost 10p
0,Just checking in on you. Really do miss seeing Jeremiah. Do have a great month
0,Hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored! and james has been farting at me all night
0,Booked ticket for pongal?
0,"Yes, my reg is  Ciao!"
0,Also are you bringing galileo or dobby
1,Call FREEPHONE 0800 542 0578 now!
0,U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.
0,No. But we'll do medical missions to nigeria
0,Well if I'm that desperate I'll just call armand again
0,Aiyo a bit pai seh ü noe... Scared he dun rem who i am then die... Hee... But he become better lookin oredi leh...
0,Can. Dunno wat to get 4 her...
0,Hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing 
1,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.
0,Me i'm not workin. Once i get job...
0,Hi. Happy New Year. I dont mean to intrude but can you pls let me know how much tuition you paid last semester and how much this semester is. Thanks
0,"Well, I was about to give up cos they all said no they didn‘t do one nighters. I persevered and found one but it is very cheap so i apologise in advance. It is just somewhere to sleep isnt it?"
0,Ok.ok ok..then..whats ur todays plan
1,"WELL DONE! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins"
0,"Good morning, im suffering from fever and dysentry ..will not be able to come to office today."
1,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+
0,"Sorry, I can't text &amp; drive coherently, see you in twenty"
0,It has issues right now. Ill fix for her by tomorrow.
0,Goin to workout lor... Muz lose e fats... 
0,Are u coming to the funeral home
0,Just got to  &lt;#&gt;
0,Are you at work right now ?
1,URGENT This is our 2nd attempt to contact U. Your £900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893
0,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.
0,Watching tv now. I got new job :)
0,"Haha awesome, I've been to 4u a couple times. Who all's coming?"
0,Where @
0,Don no da:)whats you plan?
0,Lil fever:) now fine:)
0,Yun buying... But school got offer 2000 plus only...
1,"Bears Pic Nick, and Tom, Pete and ... Dick. In fact, all types try gay chat with photo upload call 08718730666 (10p/min). 2 stop texts call 08712460324"
1,"Sppok up ur mob with a Halloween collection of nokia logo&pic message plus a FREE eerie tone, txt CARD SPOOK to 8007"
0,Too late. I said i have the website. I didn't i have or dont have the slippers
0,MY NEW YEARS EVE WAS OK. I WENT TO A PARTY WITH MY BOYFRIEND. WHO IS THIS SI THEN HEY
0,Do you mind if I ask what happened? You dont have to say if it is uncomfortable.
0,Lemme know when you're here
0,Hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? I get home tomorrow at 5ish.
0,All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?
0,Why are u up so early?
0,"Cool, what time you think you can get here?"
0,"Erm … ill pick you up at about 6.45pm. That'll give enough time to get there, park and that."
0,What happen to her tell the truth
0,So the sun is anti sleep medicine.
0,"Me also da, i feel yesterday night  wait til 2day night dear."
0,"A swt thought: ""Nver get tired of doing little things 4 lovable persons.."" Coz..somtimes those little things occupy d biggest part in their Hearts.. Gud ni8"
0,Change again... It's e one next to escalator...
0,"Ooh, 4got, i'm gonna start belly dancing in moseley weds 6.30 if u want 2 join me, they have a cafe too. "
0,Thinkin about someone is all good. No drugs for that
1,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info"
0,Thinking of u ;) x
0,Wat ü doing now?
0,"Cool, we shall go and see, have to go to tip anyway. Are you at home, got something to drop in later? So lets go to town tonight! Maybe mum can take us in."
0,Just finished eating. Got u a plate. NOT leftovers this time.
0,"I can't keep going through this. It was never my intention to run you out, but if you choose to do that rather than keep the room clean so *I* don't have to say no to visitors, then maybe that's the best choice. Yes, I wanted you to be embarassed, so maybe you'd feel for once how I feel when i have a friend who wants to drop buy and i have to say no, as happened this morning. I've tried everything. I don't know what else to do."
0,"Me, i dont know again oh"
0,"Hi, wlcome back, did wonder if you got eaten by a lion or something, nothing much"
